DateTime,Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle,good_name,confidence
2017-11-14 7:30,2017-11-14,76,7:30,Tuesday,route 76 royal york s,General Delay,10.0,20.0,B/W,,Royal York Rd at Bloor St West South Side,60
2017-11-14 12:00,2017-11-14,89,12:00,Tuesday,weston and king,Diversion,660.0,670.0,B/W,,King St West at Weston Rd,60
2017-11-14 13:38,2017-11-14,73,13:38,Tuesday,weston rd and albion,Mechanical,11.0,21.0,S/B,7941.0,Albion Rd at Elmhurst Dr,60
2017-11-14 15:30,2017-11-14,94,15:30,Tuesday,spadina/hoskin,Diversion,15.0,30.0,E/B,7828.0,Spadina Rd at Archer Rd,60
2017-11-14 16:00,2017-11-14,89,16:00,Tuesday,weston and king,General Delay,20.0,30.0,B/W,,King St West at Weston Rd,60
2017-11-14 16:00,2017-11-14,79,16:00,Tuesday,lawrence and weston / lawrence and hickory,General Delay,15.0,20.0,B/W,,Lawrence Ave West at Weston Rd - Weston GO Station,60
2017-11-14 16:22,2017-11-14,198,16:22,Tuesday,kingston and lawrance,Mechanical,10.0,20.0,W/B,7699.0,Lawrence Ave East at Kingston Rd,60
2017-11-14 16:50,2017-11-14,12,16:50,Tuesday,barckden,Mechanical,15.0,30.0,B/W,7859.0,Barkdene Hills at Larwood Blvd,60
2017-11-14 17:05,2017-11-14,145,17:05,Tuesday,zroyal york and lakeshore,Mechanical,30.0,60.0,W/B,8051.0,Royal York Rd at Lake Shore Blvd West,60
2017-11-14 17:15,2017-11-14,39,17:15,Tuesday,finch station to old finch,General Delay,17.0,35.0,BW,,Finch Ave West at Yonge St - Finch Station,45
2017-11-14 18:11,2017-11-14,97,18:11,Tuesday,yonge / esplanade,Diversion,20.0,50.0,N/B,1265.0,The Esplanade at Yonge St,60
2017-11-15 0:53,2017-11-15,52,0:53,Wednesday,law and jane,Mechanical,17.0,34.0,E/B,1200.0,Lawrence Ave West at Jane St,60
2017-11-15 7:30,2017-11-15,49,7:30,Wednesday,kipling station to bloor and markland,General Delay,20.0,28.0,B/W,,Kipling Ave at Bloor St West North Side,60
2017-11-15 8:00,2017-11-15,144,8:00,Wednesday,dvp,General Delay,25.0,35.0,B/W,,Don Valley Pkwy West Side,50
2017-11-15 15:10,2017-11-15,53,15:10,Wednesday,fstn,Late Leaving Garage,16.0,16.0,E/B,9101.0,Front St East at Parliament St,30
2017-11-15 15:30,2017-11-15,97,15:30,Wednesday,queens quay / steeles,General Delay,15.0,30.0,B/W,,Queens Quay Loop at Lower Spadina Ave,50
2017-11-15 16:00,2017-11-15,121,16:00,Wednesday,fort york-esplanade,General Delay,1.0,1.0,,8192.0,The Esplanade at Princess St,60
2017-11-15 16:00,2017-11-15,196,16:00,Wednesday,the commons to heppard west station,General Delay,1.0,1.0,B/W,,Sheppard Ave West at William R Allen Rd West Side,50
2017-11-15 16:45,2017-11-15,121,16:45,Wednesday,fort york-esplanade,General Delay,1.0,1.0,B/W,7825.0,The Esplanade at Princess St,60
2017-11-15 20:30,2017-11-15,704,20:30,Wednesday,fstn,Utilized Off Route,1.0,1.0,W/B,8435.0,Front St East at Parliament St,30
2017-11-15 20:53,2017-11-15,29,20:53,Wednesday,dupont and dufferin,Mechanical,6.0,12.0,N/B,9025.0,Davenport Rd at Dufferin St,60
2017-11-16 6:05,2017-11-16,52,6:05,Thursday,braecrest and royal york,Utilized Off Route,10.0,20.0,E/B,1001.0,Royal York Rd at Braemar Ave,60
2017-11-16 6:10,2017-11-16,46,6:10,Thursday,kipling,Utilized Off Route,11.0,22.0,,1322.0,Kipling Ave at Bloor St West North Side,60
2017-11-16 6:16,2017-11-16,702,6:16,Thursday,queensway garage,Utilized Off Route,1.0,1.0,E/B,7943.0,Queensway Loop at Lower Spadina Ave,60
2017-11-16 6:19,2017-11-16,702,6:19,Thursday,queensway garage,Utilized Off Route,1.0,1.0,E/B,8031.0,Queensway Loop at Lower Spadina Ave,60
2017-11-16 6:20,2017-11-16,702,6:20,Thursday,queensway garage,Utilized Off Route,1.0,1.0,E/B,8064.0,Queensway Loop at Lower Spadina Ave,60
2017-11-16 10:11,2017-11-16,6,10:11,Thursday,sherbourne and queens quay,Mechanical,10.0,20.0,N/B,1273.0,Queens Quay Loop at Lower Spadina Ave,50
2017-11-16 12:13,2017-11-16,25,12:13,Thursday,dons,Mechanical,9.0,18.0,N/B,8782.0,Don Mills Rd at Freshmeadow Dr,60
2017-11-16 15:08,2017-11-16,15,15:08,Thursday,etobicoke school of arts,Late Leaving Garage,8.0,16.0,N/B,8404.0,Michael Power / St Joseph H.S.,40
2017-11-16 15:46,2017-11-16,52,15:46,Thursday,airport,Late Leaving Garage,10.0,15.0,E/B,,Airport Rd at Beverley St,60
2017-11-16 17:15,2017-11-16,95,17:15,Thursday,ellesmere rt,Utilized Off Route,9.0,19.0,W/B,1758.0,Ellesmere Rd at Military Trail,60
2017-11-16 18:00,2017-11-16,52,18:00,Thursday,yonge,Mechanical,4.0,15.0,W/B,1064.0,Yonge St at Gloucester St,50
2017-11-17 7:11,2017-11-17,17,7:11,Friday,highway 7 and birchmount,Mechanical,22.0,54.0,S/B,7817.0,Steeles Ave East at Birchmount Rd,65
2017-11-17 7:30,2017-11-17,144,7:30,Friday,dvp,General Delay,25.0,35.0,B/W,,Don Valley Pkwy West Side,50
2017-11-17 12:31,2017-11-17,39,12:31,Friday,fstn,Utilized Off Route,9.0,18.0,EB,1118.0,Front St East at Parliament St,30
2017-11-17 14:03,2017-11-17,7,14:03,Friday,wilson ave,Mechanical,9.0,17.0,N/B,8317.0,Wilson Ave,50
2017-11-17 14:10,2017-11-17,26,14:10,Friday,dundas and dupont,Mechanical,20.0,40.0,E/B,1413.0,Dundas St West at Dufferin St,45
2017-11-17 15:27,2017-11-17,704,15:27,Friday,kennedy station to woodbine station,Utilized Off Route,1.0,1.0,W/B,8511.0,Kennedy Rd at Jade St,40
2017-11-17 15:35,2017-11-17,36,15:35,Friday,fstn,Utilized Off Route,14.0,28.0,W/B,8435.0,Front St East at Parliament St,30
2017-11-17 16:13,2017-11-17,53,16:13,Friday,fstn,Utilized Off Route,15.0,30.0,E/B,9062.0,Front St East at Parliament St,30
2017-11-17 16:18,2017-11-17,53,16:18,Friday,fstn,Utilized Off Route,5.0,11.0,E/B,1743.0,Front St East at Parliament St,30
2017-11-17 17:30,2017-11-17,196,17:30,Friday,sheppard west station to finch,General Delay,1.0,1.0,B/W,,Sheppard Ave West at Jane St,60
2017-11-17 22:12,2017-11-17,53,22:12,Friday,fstn,Utilized Off Route,3.0,22.0,E/B,1744.0,Front St East at Parliament St,30
2017-11-18 7:41,2017-11-18,39,7:41,Saturday,fstn,Mechanical,14.0,28.0,E/B,1729.0,Front St East at Parliament St,30
2017-11-18 9:15,2017-11-18,94,9:15,Saturday,huron/harboard,Investigation,13.0,26.0,E/B,7821.0,Harbord St at Spadina Ave,60
2017-11-18 9:58,2017-11-18,53,9:58,Saturday,fstn,Late Leaving Garage,8.0,17.0,E/B,1261.0,Front St East at Parliament St,30
2017-11-18 10:00,2017-11-18,47,10:00,Saturday,lawrence to eglinton,General Delay,20.0,1.0,S/B,,Lawrence Ave West at Eglinton Ave West,60
2017-11-18 11:03,2017-11-18,60,11:03,Saturday,islington and steeles,Mechanical,11.0,22.0,,8562.0,Islington Ave at Steeles Ave West Loop,65
2017-11-18 11:57,2017-11-18,45,11:57,Saturday,kipling loop,Mechanical,9.0,19.0,S/B,8062.0,Kipling Ave at Rexdale Blvd,60
2017-11-18 13:50,2017-11-18,199,13:50,Saturday,fstn,Utilized Off Route,6.0,12.0,E/B,1721.0,Front St East at Parliament St,30
2017-11-18 14:55,2017-11-18,85,14:55,Saturday,sheppard @ hedge end w/o meadowvale,Investigation,5.0,10.0,W/B,1402.0,Sheppard Ave East at Harrisfarm Gate,50
2017-11-18 16:00,2017-11-18,121,16:00,Saturday,fort york route,General Delay,15.0,0.0,B/W,,Fort York Blvd at Fleet St,60
2017-11-18 16:24,2017-11-18,39,16:24,Saturday,fstn,Emergency Services,15.0,24.0,E/B,1731.0,Front St East at Parliament St,30
2017-11-18 17:50,2017-11-18,109,17:50,Saturday,eglinton to lawrence,General Delay,42.0,62.0,B/W,,Eglinton Ave West at Avenue Rd East Side,60
2017-11-19 8:05,2017-11-19,96,8:05,Sunday,arrow garage pod humberline loop,Late Leaving Garage,11.0,20.0,E/B,8477.0,Humberline Loop at Albion Rd,40
2017-11-19 8:33,2017-11-19,96,8:33,Sunday,jane & sheppard pod ykms station,Mechanical,10.0,20.0,E/B,8605.0,Jane St at Sheppard Ave West,40
2017-11-19 9:46,2017-11-19,5,9:46,Sunday,avenue rd,Diversion,246.0,266.0,N/B,1368.0,Avenue Rd at Dupont St,60
2017-11-19 10:40,2017-11-19,29,10:40,Sunday,cne grounds,Diversion,539.0,539.0,B/W,1339.0,Exhibition Loop,60
2017-11-19 12:00,2017-11-19,54,12:00,Sunday,bessborough and eglinton,Investigation,16.0,32.0,W/B,8709.0,Davisville Ave at Belle Ayre Blvd,30
2017-11-19 12:00,2017-11-19,65,12:00,Sunday,berkley and front to castlefrank station,General Delay,10.0,25.0,B/W,,Berkeley St at Front St East South Side,60
2017-11-20 5:45,2017-11-20,30,5:45,Monday,lakeshore and windmere,Mechanical,0.0,0.0,E/B,8066.0,The Queensway at Windermere Ave,60
2017-11-20 6:30,2017-11-20,32,6:30,Monday,keeg,Late Leaving Garage,5.0,10.0,E/B,1393.0,Keele St at Rogers Rd,60
2017-11-20 6:40,2017-11-20,53,6:40,Monday,select and markham,Mechanical,1.0,6.0,W/B,9078.0,Markham Rd at Steeles Ave East,60
2017-11-20 7:39,2017-11-20,52,7:39,Monday,braecrest and royal york,Mechanical,12.0,24.0,E/B,1035.0,Royal York Rd at Braemar Ave,60
2017-11-20 8:03,2017-11-20,52,8:03,Monday,braecrest and royal york,Utilized Off Route,13.0,26.0,E/B,1219.0,Royal York Rd at Braemar Ave,60
2017-11-20 11:05,2017-11-20,60,11:05,Monday,fstn,Mechanical,6.0,13.0,W/B,8507.0,Front St East at Parliament St,30
2017-11-20 15:00,2017-11-20,97,15:00,Monday,queens quay / steeles,General Delay,9.0,18.0,B/W,,Queens Quay Loop at Lower Spadina Ave,50
2017-11-20 15:00,2017-11-20,134,15:00,Monday,fstn,Late Leaving Garage,10.0,10.0,E/B,9066.0,Front St East at Parliament St,30
2017-11-20 15:05,2017-11-20,701,15:05,Monday,st. clair station,Utilized Off Route,1.0,1.0,N/B,1374.0,St Clair Ave West at Avenue Rd East Side,60
2017-11-20 15:07,2017-11-20,53,15:07,Monday,fstn,Utilized Off Route,5.0,11.0,E/B,1778.0,Front St East at Parliament St,30
2017-11-20 15:09,2017-11-20,704,15:09,Monday,fstn,Utilized Off Route,1.0,1.0,W/B,8515.0,Front St East at Parliament St,30
2017-11-20 15:11,2017-11-20,53,15:11,Monday,fstn,Utilized Off Route,16.0,35.0,E/B,9071.0,Front St East at Parliament St,30
2017-11-20 15:24,2017-11-20,75,15:24,Monday,jarivs and queens quay,Utilized Off Route,7.0,14.0,N/B,8334.0,Queens Quay Loop at Lower Spadina Ave,50
2017-11-20 15:27,2017-11-20,53,15:27,Monday,fstn,Utilized Off Route,19.0,34.0,E/B,9085.0,Front St East at Parliament St,30
2017-11-20 15:29,2017-11-20,44,15:29,Monday,col sam loop,Utilized Off Route,5.0,10.0,N/B,8037.0,Colonel Samuel Smith Park Dr,60
2017-11-20 15:45,2017-11-20,70,15:45,Monday,o'connor from coxwell to st clair,General Delay,16.0,28.0,N/B,,O'Connor Dr at St Clair Ave East,60
2017-11-20 17:30,2017-11-20,121,17:30,Monday,fort york-esplanade,General Delay,13.0,26.0,B/W,,The Esplanade at Princess St,60
2017-11-20 18:23,2017-11-20,196,18:23,Monday,b/w finch to sheppard west station,General Delay,1.0,1.0,B/W,,Sheppard Ave West at Keele St,60
2017-11-20 18:30,2017-11-20,105,18:30,Monday,b/w finch to sheppard west station,General Delay,1.0,1.0,B/W,,Sheppard Ave West at Keele St,60
2017-11-20 19:15,2017-11-20,56,19:15,Monday,eglinton station to donlands statiaon,General Delay,6.0,30.0,B/W,,Eglinton Ave East at Danforth Rd,50
2017-11-20 19:42,2017-11-20,7,19:42,Monday,wilson ave,Mechanical,9.0,19.0,N/B,9009.0,Wilson Ave,50
2017-11-20 19:55,2017-11-20,75,19:55,Monday,bloor,Mechanical,15.0,30.0,S/B,8310.0,Bloor St West at Ossington Ave,40
2017-11-20 21:55,2017-11-20,60,21:55,Monday,fstn,Mechanical,9.0,18.0,E/B,8611.0,Front St East at Parliament St,30
2017-11-21 6:27,2017-11-21,52,6:27,Tuesday,braecrest and royal york,Utilized Off Route,12.0,24.0,E/B,1059.0,Royal York Rd at Braemar Ave,60
2017-11-21 6:43,2017-11-21,95,6:43,Tuesday,ellesmere rt,Late Leaving Garage,7.0,14.0,W/B,1819.0,Ellesmere Rd at Military Trail,60
2017-11-21 9:00,2017-11-21,108,9:00,Tuesday,sheppard west station to jane st. and drifwood ave,General Delay,12.0,19.0,B/W,,Sheppard Ave West at Jane St,60
2017-11-21 9:00,2017-11-21,190,9:00,Tuesday,pharmacy,General Delay,11.0,15.0,B/W,,Pharmacy Ave at Ellesmere Rd,60
2017-11-21 10:00,2017-11-21,26,10:00,Tuesday,26-dupont route,General Delay,10.0,15.0,B/W,,Dupont St at Christie St,60
2017-11-21 15:08,2017-11-21,95,15:08,Tuesday,yoce,Late Leaving Garage,8.0,8.0,E/B,1651.0,Yonge St at Elmwood Ave,40
2017-11-21 16:27,2017-11-21,95,16:27,Tuesday,ellsmere and don mills,Investigation,10.0,20.0,W/B,1276.0,Ellesmere Rd at East Service Rd,50
2017-11-21 16:30,2017-11-21,107,16:30,Tuesday,sheppard west station to the commons,General Delay,14.0,32.0,B/W,,Sheppard Ave West at Commons Dr,60
2017-11-21 17:00,2017-11-21,105,17:00,Tuesday,hwy 7 to finch ave,General Delay,18.0,36.0,B/W,,Finch Ave West at Highway 27,50
2017-11-21 17:56,2017-11-21,39,17:56,Tuesday,finch/east don river,General Delay,18.0,24.0,B/W,1662.0,Finch Ave East at Don Mills Rd,60
2017-11-21 18:00,2017-11-21,106,18:00,Tuesday,chesswodd dr to sheppard sheppard west station,General Delay,14.0,24.0,W/B,,Sheppard Ave West at Chesswood Dr,60
2017-11-21 19:10,2017-11-21,96,19:10,Tuesday,wilson station upper,Mechanical,11.0,22.0,W/B,8517.0,Wilson Station,50
2017-11-22 6:07,2017-11-22,102,6:07,Wednesday,markham road / wast,Late Leaving Garage,10.0,20.0,N/B,8123.0,Markham Rd at Steeles Ave East,30
2017-11-22 6:14,2017-11-22,185,6:14,Wednesday,freshmeadow and steeles,Late Leaving Garage,8.0,16.0,S/B,8707.0,Freshmeadow Dr at Don Mills Rd,60
2017-11-22 6:31,2017-11-22,23,6:31,Wednesday,mstn,Late Leaving Garage,6.0,12.0,N/B,7795.0,Main Street Station,60
2017-11-22 6:41,2017-11-22,23,6:41,Wednesday,mstn,Late Leaving Garage,5.0,10.0,N/B,8100.0,Main Street Station,60
2017-11-22 8:00,2017-11-22,24,8:00,Wednesday,vp route,General Delay,10.0,0.0,B/W,,Victoria Park Ave at Victoria Park Station,60
2017-11-22 10:11,2017-11-22,52,10:11,Wednesday,braecrest and the westway,Mechanical,24.0,48.0,E/B,1348.0,Braeburn Blvd South Side,50
2017-11-22 14:00,2017-11-22,97,14:00,Wednesday,queens quay / steeles,General Delay,15.0,30.0,B/W,,Queens Quay Loop at Lower Spadina Ave,50
2017-11-22 15:43,2017-11-22,53,15:43,Wednesday,fstn,Late Leaving Garage,17.0,29.0,E/B,9082.0,Front St East at Parliament St,30
2017-11-22 16:00,2017-11-22,121,16:00,Wednesday,fort york esplanade,General Delay,1.0,1.0,,,The Esplanade at Princess St,40
2017-11-22 16:30,2017-11-22,107,16:30,Wednesday,sheppard west station to the commons,General Delay,18.0,38.0,B/W,,Sheppard Ave West at Commons Dr,60
2017-11-22 16:30,2017-11-22,143,16:30,Wednesday,peter and adelaide,Mechanical,15.0,30.0,E/B,8115.0,Wellington St West at Bay St,40
2017-11-22 16:45,2017-11-22,105,16:45,Wednesday,hwy 7 to finch ave,General Delay,10.0,34.0,B/W,,Finch Ave West at Highway 27,50
2017-11-22 20:30,2017-11-22,52,20:30,Wednesday,airport and derry,Diversion,39.0,11.0,E/B,1399.0,Airport Rd at Beverley St,60
2017-11-22 21:09,2017-11-22,60,21:09,Wednesday,fstn,Mechanical,5.0,10.0,W/B,8607.0,Front St East at Parliament St,30
2017-11-22 23:32,2017-11-22,36,23:32,Wednesday,on finch between - islington & kipling,Diversion,9.0,18.0,W/B,9106.0,Finch Ave West at Islington Ave,60
2017-11-23 2:18,2017-11-23,336,2:18,Thursday,between kipling and islington,Diversion,1.0,1.0,E/B,8545.0,Kipling Ave at Islington Ave,60
2017-11-23 5:51,2017-11-23,73,5:51,Thursday,garage/ evans and royal york,Late Leaving Garage,13.0,19.0,S/B,8416.0,Evans Ave at Royal York Rd,60
2017-11-23 6:30,2017-11-23,32,6:30,Thursday,keeg,Late Leaving Garage,4.0,8.0,E/B,1050.0,Keele St at Rogers Rd,60
2017-11-23 7:41,2017-11-23,100,7:41,Thursday,st. dennis and wynford,Investigation,4.0,8.0,N/B,8746.0,St Dennis Dr at Linkwood Lane,50
2017-11-23 7:50,2017-11-23,198,7:50,Thursday,kingston road and lawrence to station,General Delay,10.0,16.0,B/W,,Lawrence Ave East at East Ave - Rouge Hill GO Station,40
2017-11-23 9:00,2017-11-23,6,9:00,Thursday,queens quay / sherbourne,Mechanical,8.0,16.0,N/B,1053.0,The Esplanade at Lower Sherbourne St,60
2017-11-23 11:08,2017-11-23,196,11:08,Thursday,sheppard west staion,Mechanical,8.0,16.0,E/B,8310.0,Sheppard Ave West at Jane St,50
2017-11-23 12:56,2017-11-23,66,12:56,Thursday,queensway,Mechanical,18.0,32.0,S/B,8429.0,The Queensway at Ellis Ave,60
2017-11-23 16:00,2017-11-23,121,16:00,Thursday,fort york route,General Delay,25.0,1.0,B/W,,Fort York Blvd at Fleet St,60
2017-11-23 16:30,2017-11-23,107,16:30,Thursday,sheppard west station to the commons,General Delay,16.0,41.0,B/W,,Sheppard Ave West at Commons Dr,60
2017-11-23 16:30,2017-11-23,105,16:30,Thursday,hwy 7 to finch ave,General Delay,18.0,42.0,B/W,,Finch Ave West at Highway 27,50
2017-11-24 9:44,2017-11-24,125,9:44,Friday,entire 125 drewry route,General Delay,10.0,25.0,B/W,8170.0,Drewry Ave at Gardenia Crt,60
2017-11-24 11:37,2017-11-24,37,11:37,Friday,woodbine casino,Mechanical,18.0,32.0,S/B,7914.0,Woodbine Racetrack Loop (Main Entrance),60
2017-11-24 12:27,2017-11-24,190,12:27,Friday,diversion - sheppard,Diversion,10.0,293.0,W/B,8893.0,Sheppard Ave East at Washburn Way,40
2017-11-24 12:40,2017-11-24,7,12:40,Friday,baycrest and bathurst,Mechanical,9.0,18.0,S/B,9050.0,Bathurst St at Steeles Ave West,60
2017-11-24 13:00,2017-11-24,24,13:00,Friday,victoria park all of route,General Delay,1.0,1.0,B/W,8116.0,Victoria Park Ave at Farm Greenway,50
2017-11-24 14:37,2017-11-24,7,14:37,Friday,wilson ave,Mechanical,9.0,17.0,S/B,9050.0,Wilson Ave,50
2017-11-24 14:51,2017-11-24,64,14:51,Friday,mstn,Mechanical,8.0,16.0,S/B,8165.0,Main Street Station,60
2017-11-24 15:00,2017-11-24,195,15:00,Friday,jane street,General Delay,10.0,40.0,S/B,,Jane St,60
2017-11-24 15:00,2017-11-24,35,15:00,Friday,jane street,General Delay,5.0,25.0,S/B,,Jane St,60
2017-11-24 15:15,2017-11-24,32,15:15,Friday,eglinton between marlee and bathurst,General Delay,30.0,40.0,B/W,,Eglinton Ave West at Marlee Ave,60
2017-11-24 15:45,2017-11-24,73,15:45,Friday,rooute 73 royal york n,General Delay,10.0,20.0,B/W,,Royal York Rd at Royalcrest Rd,50
2017-11-24 16:00,2017-11-24,65,16:00,Friday,parliament route,General Delay,15.0,1.0,B/W,,Parliament St at Carlton St,60
2017-11-24 16:00,2017-11-24,121,16:00,Friday,fort york route,General Delay,30.0,1.0,B/W,,Fort York Blvd at Fleet St,60
2017-11-24 16:30,2017-11-24,107,16:30,Friday,sheppard west station to the commons,General Delay,12.0,37.0,S/B,8334.0,Sheppard Ave West at Commons Dr,60
2017-11-24 16:30,2017-11-24,105,16:30,Friday,hwy 7 to finch ave,General Delay,16.0,40.0,B/W,,Finch Ave West at Highway 27,50
2017-11-24 16:44,2017-11-24,22,16:44,Friday,lower gerard and coxwell,Mechanical,8.0,16.0,N/B,7646.0,Gerrard St East at Coxwell Ave,60
2017-11-24 17:19,2017-11-24,7,17:19,Friday,wilson ave,Emergency Services,9.0,17.0,S/B,9021.0,Wilson Ave,50
2017-11-24 18:18,2017-11-24,121,18:18,Friday,prgt,Mechanical,13.0,26.0,e/B,7747.0,Progress Ave at Sheppard Ave East,50
2017-11-25 6:00,2017-11-25,121,6:00,Saturday,front and simcoe,Diversion,999.0,999.0,E/B,7770.0,Front St West at Bay St East Side - Union Station,50
2017-11-25 15:14,2017-11-25,199,15:14,Saturday,fstn,Utilized Off Route,6.0,12.0,E/B,1755.0,Front St East at Parliament St,30
2017-11-25 16:00,2017-11-25,121,16:00,Saturday,fort york route,General Delay,25.0,1.0,B/W,,Fort York Blvd at Fleet St,60
2017-11-25 18:16,2017-11-25,53,18:16,Saturday,fstn,Utilized Off Route,5.0,11.0,E/B,1146.0,Front St East at Parliament St,30
2017-11-25 20:52,2017-11-25,85,20:52,Saturday,dons,Utilized Off Route,1.0,1.0,E/B,1262.0,Don Mills Rd at Freshmeadow Dr,60
2017-11-26 8:05,2017-11-26,85,8:05,Sunday,rhgo,Late Leaving Garage,24.0,24.0,W/B,1740.0,Rouge Hill GO Station Loop,60
2017-11-26 8:06,2017-11-26,121,8:06,Sunday,front and simcoe,Diversion,965.0,972.0,E/B,7821.0,Front St West at Bay St East Side - Union Station,50
2017-11-26 8:16,2017-11-26,32,8:16,Sunday,renforth gateway,Late Leaving Garage,10.0,20.0,E/B,1501.0,Renforth Dr at Eglinton Ave West,60
2017-11-26 8:29,2017-11-26,85,8:29,Sunday,rhgo,Late Leaving Garage,24.0,48.0,W/B,1282.0,Rouge Hill GO Station Loop,60
2017-11-26 12:35,2017-11-26,87,12:35,Sunday,mstn,Mechanical,10.0,20.0,W/B,8143.0,Main Street Station,60
2017-11-26 13:35,2017-11-26,87,13:35,Sunday,mstn,Mechanical,10.0,20.0,W/B,8155.0,Main Street Station,60
2017-11-26 15:32,2017-11-26,95,15:32,Sunday,warden,Mechanical,17.0,34.0,W/B,1769.0,Warden Ave at Danforth Rd,60
2017-11-27 15:24,2017-11-27,85,15:24,Monday,rhgo,Late Leaving Garage,12.0,25.0,W/B,9080.0,Rouge Hill GO Station Loop,60
2017-11-27 16:00,2017-11-27,36,16:00,Monday,entire 36 finch west route,General Delay,20.0,30.0,B/W,,Finch Ave West at Martin Grove Rd,60
2017-11-27 17:40,2017-11-27,60,17:40,Monday,fstn,Mechanical,7.0,14.0,W/B,8549.0,Front St East at Parliament St,30
2017-11-27 20:11,2017-11-27,74,20:11,Monday,mt pleasant,Mechanical,22.0,44.0,S/B,1817.0,Mt Pleasant Rd at Eglinton Ave East North Side,60
2017-11-27 21:38,2017-11-27,72,21:38,Monday,cherry and lakeshore /parliament,Diversion,340.0,358.0,N/B,7741.0,Leslie St at Commissioners St,50
2017-11-27 23:15,2017-11-27,122,23:15,Monday,valleybrook & leslimill,Investigation,15.0,30.0,W/B,1514.0,Valley Woods Rd at Brookbanks Dr,60
2017-11-28 6:08,2017-11-28,37,6:08,Tuesday,427 and bloor,Mechanical,7.0,14.0,S/B,8064.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,60
2017-11-28 6:39,2017-11-28,52,6:39,Tuesday,braecrest and the westway,Utilized Off Route,12.0,24.0,W/B,1075.0,Braeburn Blvd South Side,50
2017-11-28 6:42,2017-11-28,199,6:42,Tuesday,fstn,Late Leaving Garage,6.0,14.0,E/B,1722.0,Front St East at Parliament St,30
2017-11-28 13:00,2017-11-28,191,13:00,Tuesday,steele loop to kipling station,General Delay,25.0,31.0,B/W,,Steeles Ave West at Islington Ave Loop,60
2017-11-28 15:00,2017-11-28,8,15:00,Tuesday,broadview route,General Delay,10.0,1.0,B/W,7720.0,Broadview Ave at Erindale Ave,60
2017-11-28 15:00,2017-11-28,36,15:00,Tuesday,entire 36 finch west route,General Delay,20.0,35.0,B/W,,Finch Ave West at Martin Grove Rd,60
